id	kakencode	mextcode	name	nameus	zip	address	tel	url	campus	note	lat	lon	source
827	40106	F201310100417	光塩学園短期大学	Koen Gakuen Junior College	005-0012	北海道札幌市南区真駒内上町3丁目1番1号	011-581-0121	http://tandai.koen.ac.jp/		TLS非対応，2027年度学生募集停止，2025年改称・共学化（旧・光塩学園女子短期大学，Koen Gakuen Women’s Junior College）	42.998009	141.353352	公式ウェブサイト
828	40107	F201310100426	札幌大谷大学短期大学部	Junior College of Sapporo Otani University	065-8567	北海道札幌市東区北16条東9丁目1-1	011-742-1651	https://www.sapporo-otani.ac.jp/		2027年4月改称予定（札幌大谷短期大学）	43.082249	141.366486	公式ウェブサイト
829	40114	F201310100435	函館大谷短期大学	Hakodate Otani College	041-0852	北海道函館市鍛治1丁目2番3号	0138-51-1786	https://www.hakodate-otani.ac.jp/			41.801455	140.763261	公式ウェブサイト
830	40115	F201310100444	函館短期大学	Hakodate Junior College	042-0955	北海道函館市高丘町52番1号	0138-57-1800	https://www.hakodate-jc.ac.jp/			41.788431	140.808351	公式ウェブサイト
831	40118	F201310100453	北星学園大学短期大学部	Hokusei Gakuen University Junior College	004-8631	北海道札幌市厚別区大谷地西2丁目3番1号	011-891-2731	https://www.hokusei.ac.jp/junior_college/		2025年度学生募集停止	43.024768	141.448726	公式ウェブサイト
832	40122	F201310100471	北翔大学短期大学部	Hokusho College	069-8511	北海道江別市文京台23番	011-386-8011	https://www.hokusho-u.ac.jp/school/juniorcollege/childhood/index.html			43.0646224	141.4902794	公式ウェブサイト
833	40123	F201310100480	拓殖大学北海道短期大学	Takushoku University Hokkaido College	074-8585	北海道深川市メム4558	0164-23-4111	https://www.takushoku-hc.ac.jp/		2026年度学生募集停止，TSL非対応	43.716588	142.021512	公式ウェブサイト
834	40124	F201310100499	北海道武蔵女子短期大学	Hokkaido Musashi Women’s Junior College	001-0022	北海道札幌市北区北22条西13丁目	011-726-3141	https://www.musashi-jc.ac.jp/			43.086771	141.329752	公式ウェブサイト
835	40109	F201310100514	札幌国際大学短期大学部	Sapporo International Junior College	004-8602	北海道札幌市清田区清田4条1丁目4-1	011-881-8844	https://www.siu.ac.jp/			43.000726	141.42616	公式ウェブサイト
836	40129	F201310100523	國學院大學北海道短期大学部	Kokugakuin University Hokkaido Junior College	073-0014	北海道滝川市文京町3丁目1番1号	0125-23-4111	https://www.kokugakuin-jc.ac.jp/			43.568161	141.927084	公式ウェブサイト
837	41101	F202310100675	青森明の星短期大学	Aomori Akenohoshi Junior College	030-0961	青森県青森市浪打二丁目6の32	017-741-0123	https://www.aomori-akenohoshi.ac.jp/	青森キャンパス	2026年度学生募集停止，TSL非対応	40.823764	140.782023	公式ウェブサイト
838	41104	F202310100684	柴田学園大学短期大学部	Shibata Gakuen University Junior College	036-8503	青森県弘前市上瓦ヶ町25	0172-32-6151	https://jc.shibata.ac.jp/			40.600792	140.476822	公式ウェブサイト
839	41103	F202310100693	青森中央短期大学	Aomori Chuo Junior College	030-0132	青森県青森市横内神田12	017-728-0121	https://www.chutan.ac.jp/			40.784145	140.762166	公式ウェブサイト
840	41106	F202310100700	八戸学院大学短期大学部	Hachinohe Gakuin Junior College	031-0844	青森県八戸市美保野13の384	0178-25-4411	https://jc.hachinohe-u.ac.jp/			40.48447	141.589382	公式ウェブサイト
841	41107	F202310100719	弘前医療福祉大学短期大学部	Hirosaki University of Health and Welfare Junior College	036-8102	青森県弘前市小比内三丁目18番地1	0172-27-1001	https://www.hirosakiuhw.jp/			40.588627	140.500355	公式ウェブサイト
842	41201	F203210100792	岩手県立大学盛岡短期大学部	Iwate Prefecutural University, Morioka Junior College	020-0693	岩手県滝沢市巣子152-52	019-694-2000	https://www.iwate-pu.ac.jp/jc/	滝沢キャンパス		39.802062	141.138526	全国公立短期大学協会：公立短期大学一覧，＜httpa://www.kotankyo.jp/guide1/list/＞
843	41205	F203210100809	岩手県立大学宮古短期大学部	Iwate Prefectural University, Miyako Junior College	027-0039	岩手県宮古市河南1丁目5-1	0193-64-2230	https://www-myk.iwate-pu.ac.jp/	宮古キャンパス		39.618735	141.950864	全国公立短期大学協会：公立短期大学一覧，＜httpa://www.kotankyo.jp/guide1/list/＞
844	41203	F203310100816	修紅短期大学	Shuko Junior College	021-0902	岩手県一関市萩荘字竹際49-1	0191-24-2211	https://www.shuko.ac.jp/			38.913937	141.110494	岩手県：岩手県私立学校一覧，＜https://www.pref.iwate.jp/kyouikubunka/kyouiku/shigaku/1006747/1006748.html＞
845	41204	F203310100825	盛岡大学短期大学部	Morioka Daigaku Junior College	020-0694	岩手県滝沢市砂込808	019-688-5555	https://morioka-u.ac.jp/			39.8147	141.138396	岩手県：岩手県私立学校一覧，＜https://www.pref.iwate.jp/kyouikubunka/kyouiku/shigaku/1006747/1006748.html＞
846	41302	F204310100995	宮城誠真短期大学	Miyagi Seishin Junior College	989-6105	宮城県大崎市古川福沼一丁目27-2	0229-23-3220	https://miyagi-seishin.ac.jp/			38.580716	140.973489	宮城県：私立学校名簿，＜https://www.pref.miyagi.jp/site/shigaku/sigaku-rist.html＞
847	41304	F204310101002	聖和学園短期大学	Seiwa Gakuen College	981-3213	宮城県仙台市泉区南中山5丁目5番2号	022-376-3151	https://www.seiwa.ac.jp/			38.306315	140.812178	宮城県：私立学校名簿，＜https://www.pref.miyagi.jp/site/shigaku/sigaku-rist.html＞
848	41306	F204310101011	東北生活文化大学短期大学部	Tohoku Seikatsu Bunka Junior College	981-8585	宮城県仙台市泉区虹の丘一丁目18-2	022-272-7511	https://www.mishima.ac.jp/tsb/			38.303897	140.872082	宮城県：私立学校名簿，＜https://www.pref.miyagi.jp/site/shigaku/sigaku-rist.html＞
849	41309	F204310101020	仙台青葉学院短期大学	Sendai Seiyo Gakuin College	984-0022	宮城県仙台市若林区五橋三丁目5-75	022-369-8000	https://seiyogakuin.ac.jp/college/	五橋キャンパス		38.253613	140.88371	宮城県：私立学校名簿，＜https://www.pref.miyagi.jp/site/shigaku/sigaku-rist.html＞
850	41310	F204310101039	仙台赤門短期大学	Akamon College of Sendai	980-0845	宮城県仙台市青葉区荒巻青葉6-41	022-395-7750	https://sendai-akamon.ac.jp/	1号館		38.262293	140.838377	宮城県：私立学校名簿，＜https://www.pref.miyagi.jp/site/shigaku/sigaku-rist.html＞
851	41401	F205310101127	秋田栄養短期大学	Akita Nutrition Junior College	010-8515	秋田県秋田市下北手桜守沢46-1	018-836-1357	https://www.akita-eiyo.ac.jp/			39.716365	140.158051	公式ウェブサイト
852	41402	F205310101136	聖園学園短期大学	Misono Gakuen Junior College	010-0911	秋田県秋田市保戸野すわ町1-58	018-823-1920	https://www.misono-jc.ac.jp/	聖園キャンパス		39.723205	140.113938	公式ウェブサイト
853	41403	F205310101145	聖霊女子短期大学	Seirei Women’s Junior College	011-0937	秋田県秋田市寺内高野10-33	018-845-4111	https://www.akita-seirei.ac.jp/tandai/		2027年4月改称・共学化予定（聖霊短期大学）	39.742957	140.08652	公式ウェブサイト
854	41407	F205310101154	日本赤十字東北看護大学介護福祉短期大学部	Japanese Red Cross Tohoku Junior College of Care and Welfare	010-1493	秋田県秋田市上北手猿田字苗代沢17番地3	018-829-4000	https://www.rctohoku.ac.jp/		2027年度学生募集停止，2025年4月改称（旧・日本赤十字東北短期大学，Japanese Red Cross Junior College of Akita）	39.68585	140.154662	公式ウェブサイト
855	41501	F206210101235	山形県立米沢女子短期大学	Yamagata Prefectural Yonezawa Women’s Junior College	992-0025	山形県米沢市通町6丁目15-1	0238-22-7330	https://www.yone.ac.jp/		2027年4月改称・共学化予定（山形県立米沢短期大学）	37.891358	140.123377	全国公立短期大学協会：公立短期大学一覧，＜httpa://www.kotankyo.jp/guide1/list/＞
856	41504	F206310101242	羽陽学園短期大学	Uyo Gakuen College	994-0065	山形県天童市大字清池1559	023-655-2385	https://www.uyo.ac.jp/	天童キャンパス		38.329932	140.353651	公式ウェブサイト
857	41503	F206310101251	東北文教大学短期大学部	Tohoku Bunkyo Junior College	990-2316	山形県山形市片谷地515	023-688-2298	https://www.t-bunkyo.ac.jp/			38.209893	140.303363	公式ウェブサイト
858	41601	F207210101350	会津大学短期大学部	The University of Aizu, Junior College Division	965-8570	福島県会津若松市一箕町大字八幡字門田1-1	0242-37-2301	https://www.jc.u-aizu.ac.jp/			37.506596	139.947649	全国公立短期大学協会：公立短期大学一覧，＜httpa://www.kotankyo.jp/guide1/list/＞
859	41605	F207310101367	郡山女子大学短期大学部	Koriyama Women’s College	963-8503	福島県郡山市開成三丁目25番2号	024-932-4848	https://www.koriyama-kgc.ac.jp/			37.396351	140.349889	公式ウェブサイト
860	41602	F207310101376	桜の聖母短期大学	Sakura no Seibo Junior College	960-8585	福島県福島市花園町3-6	024-534-7137	https://www.sakuranoseibo.jp/		2026年4月共学化	37.763188	140.473104	公式ウェブサイト
861	41603	F207310101385	いわき短期大学	Iwaki Junior College	970-8023	福島県いわき市平鎌田字寿金沢37	0246-35-0001	https://www.iwaki-jc.ac.jp			37.0575339	140.9080152	公式ウェブサイト
862	41604	F207310101394	福島学院大学短期大学部	Fukushima Junior College	960-0181	福島県福島市宮代乳児池1-1	024-553-3221	https://www.fukushima-college.ac.jp/	宮代キャンパス		37.799707	140.486051	公式ウェブサイト
863	42102	F208310101516	茨城女子短期大学	Ibaraki Women’s Junior College	311-0114	茨城県那珂市東木倉960番地の2	029-298-0596	https://www.taisei.ac.jp/iwjc/			36.423473	140.473708	公式ウェブサイト
864	42103	F208310101525	つくば国際短期大学	Tsukuba International Junior College	300-0051	茨城県土浦市真鍋6-20-1	029-826-6000	https://www.ktt.ac.jp/tijc/			36.107191	140.1988747	公式ウェブサイト
865	42104	F208310101534	常磐短期大学	Tokiwa Junior College	310-8585	茨城県水戸市見和1-430-1	029-232-2511	https://www.tokiwa.ac.jp/	見和キャンパス		36.38106	140.440505	公式ウェブサイト
866	42208	F209310101640	佐野日本大学短期大学	Sano Nihon University College	327-0821	栃木県佐野市高萩町1297	0283-21-1200	https://sanotan.jp/			36.302188	139.604812	公式ウェブサイト
867	42201	F209310101659	宇都宮短期大学	Utsunomiya Junior College	321-0346	栃木県宇都宮市下荒針町長坂3829	028-648-2331	https://www.ujc.ac.jp/	長坂キャンパス		36.560367	139.828425	公式ウェブサイト
868	42202	F209310101668	國學院大學栃木短期大学	Kokugakuin Tochigi Junior College	328-8588	栃木県栃木市平井町608	0282-22-5511	https://www.kokugakuintochigi.ac.jp/tandai/		2026年度学生募集停止	36.364227	139.702757	公式ウェブサイト
869	42203	F209310101677	作新学院大学短期大学部	Sakushin Gakuin University College	321-3295	栃木県宇都宮市竹下町908	028-667-7111	https://www.sakushin-u.ac.jp/sjc/		2026年4月改称・共学化（旧・作新学院大学女子短期大学部，Sakushin Gakuin University Women’s College）	36.542789	139.977457	公式ウェブサイト
870	42209	F209310101702	那須短期大学	Nasu University School of Nursing	329-3135	栃木県那須塩原市前弥六54-1	0287-67-1188	https://www.hakuai.ac.jp/		2026年4月開学	36.9367549	140.0143942	公式ウェブサイト
871	42316	F210310101852	東京福祉大学	Tokyo University of Social Welfare, Junior College	372-0831	群馬県伊勢崎市山王町2020-1	0270-20-3671	https://www.tokyo-fukushi.ac.jp/	伊勢崎キャンパス／短期大学部棟	2024年度学生募集停止	36.2868705	139.1931287	公式ウェブサイト
872	42313	F210310101861	群馬医療福祉大学短期大学部	Gunma University of Health and Welfare Two-Year College Course	371-0823	群馬県前橋市川曲町191-1	027-253-0294	https://www.shoken-gakuen.jp/university/	前橋キャンパス		36.3555043	139.0474254	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
873	42310	F210310101870	高崎商科大学短期大学部	Takasaki University of Commerce Junior College	370-1214	群馬県高崎市根小屋町741	027-347-3399	https://www.tuc.ac.jp/			36.286799	139.03315	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
874	42309	F210310101889	新島学園短期大学	Niijima Gakuen Junior College	370-0068	群馬県高崎市昭和町53	027-326-1155	https://www.niitan.jp/			36.337359	139.004807	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
875	42303	F210310101905	ぐんま未来大学短期大学部	Gunma Mirai University Junior College	379-2392	群馬県みどり市笠懸町阿左美606-7	0277-76-2400	https://www.gmu.ac.jp/		2026年4月改称（旧・桐生大学短期大学部，Kiryu University Junior College）	36.377816	139.295815	公式ウェブサイト
876	42305	F210310101914	共愛学園前橋国際大学短期大学部	Kyoai Gakuen Junior College	371-0034	群馬県前橋市昭和町三丁目7-27	027-231-8286	https://www.jc.kyoai.ac.jp/		2026年度学生募集停止	36.405705	139.063679	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
877	42307	F210310101923	育英短期大学	Ikuei Junior College	370-0011	群馬県高崎市京目町1656-1	027-352-1981	https://www.ikuei-g.ac.jp/college/			36.349555	139.050794	群馬県：令和7年度「教育便覧」，＜https://www.pref.gunma.jp/page/716460.html＞
878	42408	F211310102217	武蔵野短期大学	Musashino Junior College	350-1328	埼玉県狭山市広瀬台3-26-1	04-2954-6131	https://www.musashino.ac.jp/mjc/			35.8671845	139.3864793	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
879	42409	F211310102226	埼玉純真短期大学	Saitama Junshin College	348-0045	埼玉県羽生市下岩瀬430	048-562-0711	https://www.sai-junshin.ac.jp/			36.162483	139.525494	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
880	42411	F211310102244	国際学院埼玉短期大学	Kokusai Gakuin Saitama College	330-8548	埼玉県さいたま市大宮区吉敷町2-5	048-641-7468	https://sc.kgef.ac.jp/			35.900293	139.625956	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
881	42406	F211310102262	秋草学園短期大学	Akikusa Gakuen Junior College	359-1112	埼玉県所沢市泉町1789	04-2925-1111	https://www.akikusa.ac.jp/akitan/			35.801799	139.46055	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
882	42414	F211310102271	川口短期大学	Kawaguchi Junior College	333-0831	埼玉県川口市木曽呂1511	048-294-1111	https://www.kawaguchi.ac.jp/			35.857531	139.713559	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
883	42417	F211310102280	埼玉医科大学短期大学	Saitama Medical University College	350-0495	埼玉県入間郡毛呂山町毛呂本郷38	049-276-1509	https://adm.saitama-med.ac.jp/tandai/	毛呂山キャンパス		35.938294	139.3054328	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
884	42418	F211310102299	埼玉女子短期大学	Saitama Women’s Junior College	350-1227	埼玉県日高市女影1616	042-986-1616	https://www.saijo.ac.jp/	日高キャンパス		35.894988	139.358861	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
885	42419	F211310102306	山村学園短期大学	Yamamura Gakuen College	350-0396	埼玉県比企郡鳩山町石坂604	049-296-2000	https://www.yamamura-tandai.ac.jp/		2027年度学生募集停止	35.997078	139.357679	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
886	42420	F211310102315	武蔵丘短期大学	Musashigaoka College	355-0154	埼玉県比企郡吉見町南吉見111-1	0493-54-5101	https://www.musashigaoka.ac.jp/			35.8671845	139.3864793	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
887	42421	F211310102324	埼玉東萌短期大学	Saitama Toho Junior College	343-0857	埼玉県越谷市新越谷2-21-1	048-987-2345	https://www.saitamatoho.ac.jp/			35.869888	139.780246	埼玉県：大学・短期大学名簿，＜https://www.pref.saitama.lg.jp/a0204/911-20091202-406.html＞
888	42507	F212310102617	千葉明徳短期大学	Chiba Meitoku College	260-8685	千葉県千葉市中央区南生実町1412	043-265-1613	https://www.chibameitoku.ac.jp/tandai/			35.560053	140.155572	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
889	42501	F212310102626	昭和学院短期大学	Showagakuin Junior College	272-0823	千葉県市川市東菅野2-17-1	047-324-7115	https://www.showagakuin.ac.jp/			35.733103	139.930599	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
890	42502	F212310102635	聖徳大学短期大学部	Seitoku University Junior College	271-8555	千葉県松戸市岩瀬550	047-365-1111	https://www.seitoku-u.ac.jp/			35.783753	139.904234	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
891	42503	F212310102644	清和大学短期大学部	Seiwa Junior College	292-8511	千葉県木更津市東太田3-4-2	0438-30-5522	https://seiwa-jc.ac.jp/			35.376718	139.959877	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
892	42504	F212310102653	敬愛短期大学	Keiai Junior College	285-8588	千葉市稲毛区穴川1-5-21	043-251-6363	https://www.chibakeiai.ac.jp/		2024年4月校舎移転・改称（旧・千葉敬愛短期大学，Chiba Keiai Junior College）	35.63352	140.1036698	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
893	42505	F212310102662	千葉経済大学短期大学部	Chiba Keizai College	263-0021	千葉県千葉市稲毛区轟町3-59-5	043-255-3451	https://www.chiba-kc.ac.jp/			35.628589	140.110144	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
894	42516	F212310102671	東京経営短期大学	Tokyo Management College	272-0001	千葉県市川市二俣625-1	047-328-6161	https://www.tokyo-keitan.ac.jp/		2024年度学生募集停止	35.699675	139.957447	千葉県：令和7年版教育便覧，＜https://www.pref.chiba.lg.jp/kyouiku/seisaku/kouhou/kyouikubinran/r7.html＞
895	42606	F213310104188	愛国学園短期大学	Aikoku Gakuen Junior College	133-8585	東京都江戸川区西小岩5-7-1	03-5668-7260	https://www.aikoku-jc.ac.jp/			35.739772	139.881223	公式ウェブサイト
896	42611	F213310104204	上野学園短期大学	Ueno Gakuen Junior College	110-8642	東京都台東区東上野4-24-12	03-3842-1020	https://www.uenogakuen.ac.jp/junior_college/	上野キャンパス	2024年4月改称（旧・上野学園大学短期大学部，Ueno Gakuen University Junior College Department）	35.7150874	139.7818624	公式ウェブサイト
897	42676	F213310104213	大妻女子大学短期大学部	Otsuma Women’s University Junior College Division	102-8357	東京都千代田区三番町12番地	03-5275-6000	https://www.jun.otsuma.ac.jp/	千代田キャンパス		35.691098	139.743213	公式ウェブサイト
898	42674	F213310104222	共立女子短期大学	Kyoritsu Women’s Junior College	101-8437	東京都千代田区一ツ橋2-2-1	03-3237-5927	https://www.kyoritsu-wu.ac.jp/	神田一ツ橋キャンパス本館		35.6933207	139.7572299	公式ウェブサイト
899	42619	F213310104231	国際短期大学	Kokusai Junior College	165-0022	東京都中野区江古田4-8-8	03-3385-2225	https://kokutan.net/			35.725111	139.662924	公式ウェブサイト
900	42621	F213310104240	駒沢女子短期大学	Komazawa Women’s Junior College	206-8511	東京都稲城市坂浜238	042-350-7111	https://www.komajo.ac.jp/uni/faculty/preschool/index.html			35.627786	139.494274	公式ウェブサイト
901	42624	F213310104259	自由が丘産能短期大学	Jiyugaoka Sanno College	158-8632	東京都世田谷区等々力6-39-15	03-3704-1436	https://www.sanno.ac.jp/tandai/	自由が丘キャンパス7号館		35.6134861	139.6587383	公式ウェブサイト
902	42625	F213310104268	実践女子大学短期大学部	Jissen Women’s Junior College	150-8538	東京都渋谷区東1-1-49	03-6450-6817	https://www.jissen.ac.jp/learning/junior_college/	渋谷キャンパス	2024年度学生募集停止	35.658157	139.710156	公式ウェブサイト
903	42628	F213310104286	日本栄養大学短期大学部	Junior College of Japan Nutrition University	170-8481	東京都豊島区駒込3-24-3	03-3915-3668	https://www.eiyo.ac.jp/faculty/juniorcollege/	駒込キャンパス	2026年4月改称・共学化（旧・女子栄養大学短期大学部，Junior College of Kagawa Nutrition University）	35.7390866	139.7458018	公式ウェブサイト
904	42629	F213310104295	女子美術大学短期大学部	Joshibi College of Art and Design	166-8538	東京都杉並区和田1-49-8	03-5340-4500	https://www.joshibi.ac.jp/department/juniorcollege	杉並キャンパス		35.6935095	139.6623465	公式ウェブサイト
905	42632	F213310104311	星美学園短期大学	Seibi Gakuen College	115-8524	東京都北区赤羽台4-2-14	03-3906-0056	https://www.c.seibi.ac.jp/		2025年度学生募集停止	35.784191	139.714884	公式ウェブサイト
906	42638	F213310104320	帝京大学短期大学	Teikyo University Junior College	192-0395	東京都八王子市大塚359	042-678-3317	https://www.teikyo-u.ac.jp/faculties/junior_college/	八王子キャンパス		35.642523	139.419646	公式ウェブサイト
907	42639	F213310104339	帝京短期大学	Teikyo Junior College	151-0071	東京都渋谷区本町6-31-1	03-3376-4321	https://www.teikyo-jc.ac.jp/			35.681302	139.677949	公式ウェブサイト
908	42640	F213310104348	戸板女子短期大学	Toita Women’s College	105-0014	東京都港区芝2-21-17	03-3452-4161	https://www.toita.ac.jp/			35.651088	139.749683	公式ウェブサイト
909	42681	F213310104357	東京家政大学短期大学部	Tokyo Kasei University Junior College	173-8602	東京都板橋区加賀1-18-1	03-3961-5226	https://www.tokyo-kasei.ac.jp/academics/junior_college/index.html	板橋キャンパス	2026年度学生募集停止	35.756581	139.721377	公式ウェブサイト
910	42643	F213310104366	東京交通短期大学	Tokyo College of Transport Studies	170-0011	東京都豊島区池袋本町2-5-15	03-3971-4704	https://toko.hosho.ac.jp/			35.73987	139.709302	公式ウェブサイト
911	42648	F213310104375	東京成徳短期大学	Tokyo Seitoku College	114-0033	東京都北区十条台1-7-13	03-3908-4530	https://www.tsu.ac.jp/	東京キャンパス		35.7571	139.724594	公式ウェブサイト
912	42651	F213310104384	新渡戸文化短期大学	Nitobe Bunka College	164-8638	東京都中野区本町6-38-1	03-3381-0197	https://www.nitobebunka.jp/	東高円寺キャンパス		35.696452	139.661903	公式ウェブサイト
913	42652	F213310104393	東京立正短期大学	Tokyo Rissho Junior College	166-0013	東京都杉並区堀ノ内2-41-15	03-3313-5101	https://www.tokyorissho.ac.jp/			35.69102	139.646716	公式ウェブサイト
914	42653	F213310104400	東邦音楽短期大学	Toho Junior College of Music	112-0012	東京都文京区大塚4-46-9	03-3946-9667	https://www.toho-music.ac.jp/juniorcollege/	文京キャンパス		35.723102	139.731482	公式ウェブサイト
915	42686	F213310104419	日本大学短期大学部	Nihon University Junior College	411-8555	静岡県三島市文教町2-31-145	055-980-0801	https://www.ir.nihon-u.ac.jp/jc/	三島校舎		35.131904	138.914756	公式ウェブサイト
916	42669	F213310104437	目白大学短期大学部	Mejiro University College	161-8539	東京都新宿区中落合4-31-1	03-5996-3121	https://www.mejiro.ac.jp/college/	新宿キャンパス		35.717469	139.680058	公式ウェブサイト
917	42690	F213310104455	創価女子短期大学	Soka Women’s College	192-8577	東京都八王子市丹木町1-236	042-691-2201	https://www.soka.ac.jp/swc/		2026年度学生募集停止	35.687582	139.328906	公式ウェブサイト
918	42630	F213310104464	白梅学園短期大学	Shiraume Gakuen College	187-8570	東京都小平市小川町1-830	042-342-2311	https://daigaku.shiraume.ac.jp/university/hoiku/			35.7251989	139.4517243	公式ウェブサイト
919	42647	F213310104473	東京女子体育短期大学	Tokyo Women’s Junior College of Physical Education	186-8668	東京都国立市富士見台4-30-1	042-572-4131	https://www.twcpe.ac.jp/			35.688804	139.428437	公式ウェブサイト
920	42637	F213310104482	フェリシアこども短期大学	Felicia College	195-0054	東京都町田市三輪町1135	044-988-1128	https://www.felicia.ac.jp/			35.570843	139.495103	公式ウェブサイト
921	42685	F213310104491	桐朋学園芸術短期大学	Toho Gakuen College of Drama and Music	182-8510	東京都調布市若葉町1-41-1	03-3300-2111	https://college.toho.ac.jp/			35.659379	139.583459	公式ウェブサイト
922	42694	F213310104507	山野美容芸術短期大学	Yamano College of Aesthetics	192-0396	東京都八王子市鑓水530	042-677-0111	https://www.yamano.ac.jp/			35.621165	139.342138	公式ウェブサイト
923	42697	F213310104516	日本歯科大学東京短期大学	The Nippon Dental University College at Tokyo	162-0815	東京都新宿区筑土八幡町2番3号	03-3266-5061	https://tandai.ndu.ac.jp/tky/		2025年3月新校舎開設・移転	35.7036286	139.7405299	公式ウェブサイト
924	42801	F213310104525	東京歯科大学短期大学	Tokyo Dental College Junior College	101-0061	東京都千代田区神田三崎町2-9-18	03-6380-9105	https://www.tdc.ac.jp/jc/	水道橋校舎本館		35.701401	139.75493	公式ウェブサイト
925	42802	F213310104534	ヤマザキ動物看護専門職短期大学	Yamazaki Professional College of Animal Health Technology	150-0046	東京都渋谷区松濤2-3-10	03-3468-1101	https://pc.yamazaki.ac.jp/	渋谷キャンパス1号館		35.660583	139.689095	公式ウェブサイト
926	42698	F213310104543	有明教育芸術短期大学	Ariake College of Education and the Arts	135-0063	東京都江東区有明2-9-2	03-5579-6211	http://www.ariake.ac.jp/		TLS非対応，2027年度学生募集停止	35.641823	139.797282	公式ウェブサイト
927	42699	F213310104552	貞静学園短期大学	Teisei Gakuen Junior College	112-8630	東京都文京区小日向１丁目26-13	03-3944-9811	https://teisei.ac.jp/		2026年度学生募集停止	35.71498	139.737881	公式ウェブサイト
928	42610	F214310104917	和泉短期大学	Izumi Junior College	252-5222	神奈川県相模原市中央区青葉2-2-1	042-754-1133	https://www.izumi-c.ac.jp/			35.551921	139.390345	公式ウェブサイト
929	42723	F214310104926	鶴見大学短期大学部	Tsurumi Junior College	230-8501	神奈川県横浜市鶴見区鶴見2-1-3	045-580-8627	https://www.tsurumi-u.ac.jp/site/junior/			35.504954	139.672771	公式ウェブサイト
930	42716	F214310104935	横浜女子短期大学	Yokohama Women’s Junior College	234-0054	神奈川県横浜市港南区港南台4-4-5	045-833-7100	https://www.yokotan.ac.jp/		2026年度学生募集停止	35.371552	139.57726	公式ウェブサイト
931	42708	F214310104944	昭和音楽大学短期大学部	Showa College of Music	215-8558	神奈川県川崎市麻生区上麻生1-11-1	044-953-1121	https://www.tosei-showa-music.ac.jp/	南校舎		35.601049	139.507878	公式ウェブサイト
932	42717	F214310104953	上智大学短期大学部	Sophia University Junior College Division	257-0005	神奈川県秦野市上大槻山王台999	0463-83-9331	https://www.jrc.sophia.ac.jp/	秦野キャンパス	2025年度学生募集停止	35.360535	139.239694	公式ウェブサイト
933	42705	F214310104962	小田原短期大学	Odawara Junior College	250-0045	神奈川県小田原市城山4-5-1	0465-22-0285	https://www.odawara.ac.jp/			35.249063	139.149819	公式ウェブサイト
934	42721	F214310104971	鎌倉女子大学短期大学部	Kamakura Women’s University Junior College	247-8512	神奈川県鎌倉市大船6丁目1番3号	0467-44-2111	https://www.kamakura-u.ac.jp/	大船キャンパス	2029年4月改称・共学化予定（鎌倉大学短期大学部）	35.353051	139.539409	公式ウェブサイト
935	42722	F214310104980	相模女子大学短期大学部	Sagami Women’s Junior College	252-0383	神奈川県相模原市南区文京2-1-1	042-742-1411	https://www.sagami-wu.ac.jp/junior_college/food/		2026年度学生募集停止	35.532448	139.430215	公式ウェブサイト
936	42709	F214310104999	洗足こども短期大学	Senzoku Junior College of Childhood Education	213-8580	神奈川県川崎市高津区久本2-3-1	044-856-2743	https://kodomo.senzoku.ac.jp/	溝の口キャンパス	2027年度学生募集停止	35.594656	139.615305	公式ウェブサイト
